fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin,dest,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,day_num_of_flights,num_flights_24hr,inbound_fl
2019-09-18 00:00:00,UA,N404UA,509,ORD,LGA,14:00:00,1356.0,-4.0,65.0,1501.0,1748.0,3.0,17:14:00,1751.0,37.0,0.0,,0.0,N,134.0,175.0,107.0,733.0,0.0,0.0,37.0,0.0,0.0,,,,,0,Chicago, IL,New York, NY,2019-09-18 00:00:00,2019-09-18 14:00:00,2019-09-18 17:14:00,9,2,4,6,0
2019-09-18 00:00:00,UA,N69813,507,SFO,IAH,11:13:00,1108.0,-5.0,25.0,1133.0,1724.0,7.0,17:19:00,1731.0,12.0,0.0,,0.0,N,246.0,263.0,231.0,1635.0,,,,,,,,,,0,San Francisco, CA,Houston, TX,2019-09-18 00:00:00,2019-09-18 11:13:00,2019-09-18 17:19:00,9,2,4,6,0
2019-09-18 00:00:00,UA,N17244,505,SFO,IAH,23:55:00,38.0,43.0,16.0,54.0,557.0,6.0,05:49:00,603.0,14.0,0.0,,0.0,N,234.0,205.0,183.0,1635.0,,,,,,,,,,0,San Francisco, CA,Houston, TX,2019-09-19 00:00:00,2019-09-18 23:55:00,2019-09-19 05:49:00,9,2,4,4,0
2019-09-18 00:00:00,UA,N33284,500,IND,SFO,06:00:00,546.0,-14.0,13.0,559.0,717.0,2.0,07:50:00,719.0,-31.0,0.0,,0.0,N,290.0,273.0,258.0,1943.0,,,,,,,,,,0,Indianapolis, IN,San Francisco, CA,2019-09-18 00:00:00,2019-09-18 06:00:00,2019-09-18 07:50:00,9,2,1,1,0
2019-09-18 00:00:00,UA,N27205,499,ORD,SFO,11:30:00,1235.0,65.0,77.0,1352.0,1602.0,3.0,14:11:00,1605.0,114.0,0.0,,0.0,N,281.0,330.0,250.0,1846.0,0.0,0.0,106.0,0.0,8.0,,,,,0,Chicago, IL,San Francisco, CA,2019-09-18 00:00:00,2019-09-18 11:30:00,2019-09-18 14:11:00,9,2,4,6,0
2019-09-18 00:00:00,UA,N214UA,497,EWR,SFO,08:15:00,812.0,-3.0,24.0,836.0,1051.0,7.0,11:19:00,1058.0,-21.0,0.0,,0.0,N,364.0,346.0,315.0,2565.0,,,,,,,,,,0,Newark, NJ,San Francisco, CA,2019-09-18 00:00:00,2019-09-18 08:15:00,2019-09-18 11:19:00,9,2,1,3,0
2019-09-18 00:00:00,UA,N802UA,496,ATL,EWR,12:30:00,1220.0,-10.0,23.0,1243.0,1436.0,15.0,14:41:00,1451.0,10.0,0.0,,0.0,N,131.0,151.0,113.0,746.0,,,,,,,,,,0,Atlanta, GA,Newark, NJ,2019-09-18 00:00:00,2019-09-18 12:30:00,2019-09-18 14:41:00,9,2,1,1,0
2019-09-18 00:00:00,UA,N37298,495,DEN,IAD,11:00:00,1112.0,12.0,22.0,1134.0,1628.0,8.0,16:16:00,1636.0,20.0,0.0,,0.0,N,196.0,204.0,174.0,1452.0,12.0,0.0,8.0,0.0,0.0,,,,,0,Denver, CO,Washington, DC,2019-09-18 00:00:00,2019-09-18 11:00:00,2019-09-18 16:16:00,9,2,3,8,0
2019-09-18 00:00:00,UA,N77430,495,IAD,MSY,17:15:00,1727.0,12.0,13.0,1740.0,1838.0,3.0,18:45:00,1841.0,-4.0,0.0,,0.0,N,150.0,134.0,118.0,955.0,,,,,,,,,,0,Washington, DC,New Orleans, LA,2019-09-18 00:00:00,2019-09-18 17:15:00,2019-09-18 18:45:00,9,2,2,5,0
2019-09-18 00:00:00,UA,N482UA,495,JAX,DEN,06:30:00,625.0,-5.0,10.0,635.0,741.0,4.0,08:10:00,745.0,-25.0,0.0,,0.0,N,220.0,200.0,186.0,1447.0,,,,,,,,,,0,Jacksonville, FL,Denver, CO,2019-09-18 00:00:00,2019-09-18 06:30:00,2019-09-18 08:10:00,9,2,1,1,0
2019-09-18 00:00:00,UA,N76288,494,LAX,IAH,17:45:00,1923.0,98.0,12.0,1935.0,18.0,6.0,23:04:00,24.0,80.0,0.0,,0.0,N,199.0,181.0,163.0,1379.0,0.0,0.0,0.0,0.0,80.0,,,,,0,Los Angeles, CA,Houston, TX,2019-09-18 00:00:00,2019-09-18 17:45:00,2019-09-18 23:04:00,9,2,3,3,0
2019-09-18 00:00:00,UA,N78511,493,ORD,SFO,21:05:00,2209.0,64.0,10.0,2219.0,35.0,9.0,23:51:00,44.0,53.0,0.0,,0.0,N,286.0,275.0,256.0,1846.0,0.0,0.0,53.0,0.0,0.0,,,,,0,Chicago, IL,San Francisco, CA,2019-09-18 00:00:00,2019-09-18 21:05:00,2019-09-18 23:51:00,9,2,4,5,0
2019-09-18 00:00:00,UA,N68891,492,LAS,DEN,16:45:00,1651.0,6.0,16.0,1707.0,1932.0,4.0,19:36:00,1936.0,0.0,0.0,,0.0,N,111.0,105.0,85.0,628.0,,,,,,,,,,0,Las Vegas, NV,Denver, CO,2019-09-18 00:00:00,2019-09-18 16:45:00,2019-09-18 19:36:00,9,2,1,2,0
2019-09-18 00:00:00,UA,N489UA,492,SFO,LAS,13:28:00,1323.0,-5.0,17.0,1340.0,1443.0,6.0,15:13:00,1449.0,-24.0,0.0,,0.0,N,105.0,86.0,63.0,414.0,,,,,,,,,,0,San Francisco, CA,Las Vegas, NV,2019-09-18 00:00:00,2019-09-18 13:28:00,2019-09-18 15:13:00,9,2,4,8,0
2019-09-18 00:00:00,UA,N77258,491,BZN,DEN,08:22:00,816.0,-6.0,46.0,902.0,1016.0,17.0,10:03:00,1033.0,30.0,0.0,,0.0,N,101.0,137.0,74.0,524.0,0.0,0.0,30.0,0.0,0.0,,,,,0,Bozeman, MT,Denver, CO,2019-09-18 00:00:00,2019-09-18 08:22:00,2019-09-18 10:03:00,9,2,1,1,0
2019-09-18 00:00:00,UA,N14735,490,BTV,ORD,06:45:00,638.0,-7.0,11.0,649.0,737.0,20.0,08:14:00,757.0,-17.0,0.0,,0.0,N,149.0,139.0,108.0,763.0,,,,,,,,,,0,Burlington, VT,Chicago, IL,2019-09-18 00:00:00,2019-09-18 06:45:00,2019-09-18 08:14:00,9,2,1,1,0
2019-09-18 00:00:00,UA,N76254,489,DEN,IAH,15:40:00,1541.0,1.0,16.0,1557.0,1911.0,29.0,19:00:00,1940.0,40.0,0.0,,0.0,N,140.0,179.0,134.0,862.0,0.0,0.0,40.0,0.0,0.0,,,,,0,Denver, CO,Houston, TX,2019-09-18 00:00:00,2019-09-18 15:40:00,2019-09-18 19:00:00,9,2,3,8,0
2019-09-18 00:00:00,UA,N69810,489,LAX,DEN,09:27:00,922.0,-5.0,18.0,940.0,1225.0,5.0,12:51:00,1230.0,-21.0,0.0,,0.0,N,144.0,128.0,105.0,862.0,,,,,,,,,,0,Los Angeles, CA,Denver, CO,2019-09-18 00:00:00,2019-09-18 09:27:00,2019-09-18 12:51:00,9,2,3,3,0
2019-09-18 00:00:00,UA,N15712,488,IAH,LGA,14:27:00,1514.0,47.0,66.0,1620.0,2023.0,5.0,19:01:00,2028.0,87.0,0.0,,0.0,N,214.0,254.0,183.0,1416.0,0.0,0.0,87.0,0.0,0.0,,,,,0,Houston, TX,New York, NY,2019-09-18 00:00:00,2019-09-18 14:27:00,2019-09-18 19:01:00,9,2,1,6,0
2019-01-01 00:00:00,OO,N909SW,5795,RIC,ORD,10:30:00,1019.0,-11.0,21.0,1040.0,1138.0,12.0,11:48:00,1150.0,2.0,0.0,,0.0,N,138.0,151.0,118.0,642.0,,,,,,,,,,1,Richmond, VA,Chicago, IL,2019-01-01 00:00:00,2019-01-01 10:30:00,2019-01-01 11:48:00,1,1,1,1,0
2019-01-01 00:00:00,OO,N790SK,5798,MMH,DEN,13:12:00,1317.0,5.0,17.0,1334.0,1627.0,6.0,16:20:00,1633.0,13.0,0.0,,0.0,N,128.0,136.0,113.0,780.0,,,,,,,,,,1,Mammoth Lakes, CA,Denver, CO,2019-01-01 00:00:00,2019-01-01 13:12:00,2019-01-01 16:20:00,1,1,1,1,0
2019-01-01 00:00:00,OO,N933EV,5800,SFO,RDM,17:56:00,1746.0,-10.0,18.0,1804.0,1924.0,3.0,19:44:00,1927.0,-17.0,0.0,,0.0,N,108.0,101.0,80.0,462.0,,,,,,,,,,1,San Francisco, CA,Bend/Redmond, OR,2019-01-01 00:00:00,2019-01-01 17:56:00,2019-01-01 19:44:00,1,1,5,9,0
2019-01-01 00:00:00,OO,N132SY,5801,DEN,ATL,07:55:00,814.0,19.0,25.0,839.0,1257.0,18.0,12:54:00,1315.0,21.0,0.0,,0.0,N,179.0,181.0,138.0,1199.0,0.0,19.0,2.0,0.0,0.0,,,,,1,Denver, CO,Atlanta, GA,2019-01-01 00:00:00,2019-01-01 07:55:00,2019-01-01 12:54:00,1,1,5,11,0
2019-01-01 00:00:00,OO,N200SY,5802,SFO,TUS,08:45:00,841.0,-4.0,30.0,911.0,1207.0,10.0,12:00:00,1217.0,17.0,0.0,,0.0,N,135.0,156.0,116.0,751.0,0.0,0.0,17.0,0.0,0.0,,,,,1,San Francisco, CA,Tucson, AZ,2019-01-01 00:00:00,2019-01-01 08:45:00,2019-01-01 12:00:00,1,1,5,6,0
2019-01-01 00:00:00,OO,N142SY,5802,SLC,SFO,06:20:00,625.0,5.0,27.0,652.0,718.0,4.0,07:48:00,722.0,-26.0,0.0,,0.0,N,148.0,117.0,86.0,599.0,,,,,,,,,,1,Salt Lake City, UT,San Francisco, CA,2019-01-01 00:00:00,2019-01-01 06:20:00,2019-01-01 07:48:00,1,1,1,1,0
2019-01-01 00:00:00,OO,N743SK,5806,ASE,IAH,15:24:00,1657.0,93.0,15.0,1712.0,2017.0,10.0,18:57:00,2027.0,90.0,0.0,,0.0,N,153.0,150.0,125.0,913.0,0.0,0.0,0.0,0.0,90.0,,,,,1,Aspen, CO,Houston, TX,2019-01-01 00:00:00,2019-01-01 15:24:00,2019-01-01 18:57:00,1,1,4,5,0
2019-01-01 00:00:00,OO,N908SW,5811,MFR,SFO,18:10:00,1807.0,-3.0,13.0,1820.0,1918.0,4.0,19:34:00,1922.0,-12.0,0.0,,0.0,N,84.0,75.0,58.0,329.0,,,,,,,,,,1,Medford, OR,San Francisco, CA,2019-01-01 00:00:00,2019-01-01 18:10:00,2019-01-01 19:34:00,1,1,1,1,0
2019-01-01 00:00:00,OO,N952SW,5813,ORD,LIT,10:10:00,1008.0,-2.0,46.0,1054.0,1237.0,4.0,12:16:00,1241.0,25.0,0.0,,0.0,N,126.0,153.0,103.0,552.0,0.0,0.0,25.0,0.0,0.0,,,,,1,Chicago, IL,Little Rock, AR,2019-01-01 00:00:00,2019-01-01 10:10:00,2019-01-01 12:16:00,1,1,4,7,0
2019-01-01 00:00:00,OO,N135SY,5814,ORD,BOI,10:05:00,1018.0,13.0,60.0,1118.0,1337.0,4.0,13:21:00,1341.0,20.0,0.0,,0.0,N,256.0,263.0,199.0,1437.0,6.0,0.0,7.0,0.0,7.0,,,,,1,Chicago, IL,Boise, ID,2019-01-01 00:00:00,2019-01-01 10:05:00,2019-01-01 13:21:00,1,1,4,7,0
2019-01-01 00:00:00,OO,N157SY,5817,DEN,COS,14:42:00,1452.0,10.0,17.0,1509.0,1529.0,9.0,15:32:00,1538.0,6.0,0.0,,0.0,N,50.0,46.0,20.0,73.0,,,,,,,,,,1,Denver, CO,Colorado Springs, CO,2019-01-01 00:00:00,2019-01-01 14:42:00,2019-01-01 15:32:00,1,1,5,13,0
2019-01-01 00:00:00,OO,N114SY,5819,ORD,DCA,10:00:00,1005.0,5.0,66.0,1111.0,1330.0,3.0,12:57:00,1333.0,36.0,0.0,,0.0,N,117.0,148.0,79.0,612.0,0.0,0.0,31.0,0.0,5.0,,,,,1,Chicago, IL,Washington, DC,2019-01-01 00:00:00,2019-01-01 10:00:00,2019-01-01 12:57:00,1,1,4,7,0
2019-01-01 00:00:00,OO,N918SW,5822,ABQ,LAX,12:31:00,1224.0,-7.0,46.0,1310.0,1354.0,7.0,13:50:00,1401.0,11.0,0.0,,0.0,N,139.0,157.0,104.0,677.0,,,,,,,,,,1,Albuquerque, NM,Los Angeles, CA,2019-01-01 00:00:00,2019-01-01 12:31:00,2019-01-01 13:50:00,1,1,1,2,0
2019-01-01 00:00:00,OO,N787SK,5826,ASE,ORD,16:41:00,1727.0,46.0,15.0,1742.0,2046.0,57.0,20:29:00,2143.0,74.0,0.0,,0.0,N,168.0,196.0,124.0,1013.0,0.0,0.0,40.0,0.0,34.0,,,,,1,Aspen, CO,Chicago, IL,2019-01-01 00:00:00,2019-01-01 16:41:00,2019-01-01 20:29:00,1,1,4,5,1
2019-01-01 00:00:00,OO,N113SY,5827,SFO,ABQ,16:10:00,1604.0,-6.0,21.0,1625.0,1929.0,8.0,19:36:00,1937.0,1.0,0.0,,0.0,N,146.0,153.0,124.0,896.0,,,,,,,,,,1,San Francisco, CA,Albuquerque, NM,2019-01-01 00:00:00,2019-01-01 16:10:00,2019-01-01 19:36:00,1,1,5,9,0
2019-01-01 00:00:00,OO,N927SW,5831,DEN,MAF,09:55:00,1007.0,12.0,31.0,1038.0,1312.0,4.0,12:48:00,1316.0,28.0,0.0,,0.0,N,113.0,129.0,94.0,563.0,0.0,0.0,16.0,0.0,12.0,,,,,1,Denver, CO,Midland/Odessa, TX,2019-01-01 00:00:00,2019-01-01 09:55:00,2019-01-01 12:48:00,1,1,5,13,0
2019-01-01 00:00:00,OO,N148SY,5832,DEN,AUS,14:36:00,1458.0,22.0,15.0,1513.0,1817.0,3.0,17:50:00,1820.0,30.0,0.0,,0.0,N,134.0,142.0,124.0,775.0,22.0,0.0,8.0,0.0,0.0,,,,,1,Denver, CO,Austin, TX,2019-01-01 00:00:00,2019-01-01 14:36:00,2019-01-01 17:50:00,1,1,5,13,0
2019-01-01 00:00:00,OO,N792SK,5834,ASE,SFO,14:20:00,1429.0,9.0,21.0,1450.0,1534.0,4.0,15:57:00,1538.0,-19.0,0.0,,0.0,N,157.0,129.0,104.0,848.0,,,,,,,,,,1,Aspen, CO,San Francisco, CA,2019-01-01 00:00:00,2019-01-01 14:20:00,2019-01-01 15:57:00,1,1,4,5,0
2019-01-01 00:00:00,OO,N779SK,5835,ASE,SFO,19:20:00,2156.0,156.0,24.0,2220.0,2303.0,12.0,20:56:00,2315.0,139.0,0.0,,0.0,N,156.0,139.0,103.0,848.0,0.0,0.0,0.0,0.0,139.0,,,,,1,Aspen, CO,San Francisco, CA,2019-01-01 00:00:00,2019-01-01 19:20:00,2019-01-01 20:56:00,1,1,4,5,0
2019-01-01 00:00:00,OO,N917SW,5838,SFO,FAT,22:35:00,2226.0,-9.0,22.0,2248.0,2318.0,4.0,23:42:00,2322.0,-20.0,0.0,,0.0,N,67.0,56.0,30.0,158.0,,,,,,,,,,1,San Francisco, CA,Fresno, CA,2019-01-01 00:00:00,2019-01-01 22:35:00,2019-01-01 23:42:00,1,1,5,7,0
2019-01-01 00:00:00,OO,N124SY,5839,DEN,EGE,15:16:00,1538.0,22.0,19.0,1557.0,1624.0,5.0,16:09:00,1629.0,20.0,0.0,,0.0,N,53.0,51.0,27.0,120.0,0.0,0.0,0.0,0.0,20.0,,,,,1,Denver, CO,Eagle, CO,2019-01-01 00:00:00,2019-01-01 15:16:00,2019-01-01 16:09:00,1,1,5,13,0
2019-01-01 00:00:00,OO,N106SY,5840,LAX,SAN,22:35:00,2234.0,-1.0,18.0,2252.0,2321.0,3.0,23:29:00,2324.0,-5.0,0.0,,0.0,N,54.0,50.0,29.0,109.0,,,,,,,,,,1,Los Angeles, CA,San Diego, CA,2019-01-01 00:00:00,2019-01-01 22:35:00,2019-01-01 23:29:00,1,1,1,2,0
2019-01-01 00:00:00,OO,N967SW,5842,FAT,DEN,10:45:00,1037.0,-8.0,20.0,1057.0,1404.0,8.0,14:12:00,1412.0,0.0,0.0,,0.0,N,147.0,155.0,127.0,844.0,,,,,,,,,,1,Fresno, CA,Denver, CO,2019-01-01 00:00:00,2019-01-01 10:45:00,2019-01-01 14:12:00,1,1,1,1,0
2019-01-01 00:00:00,OO,N787SK,5843,ORD,ASE,10:38:00,1059.0,21.0,34.0,1133.0,1334.0,4.0,12:51:00,1338.0,47.0,0.0,,0.0,N,193.0,219.0,181.0,1013.0,0.0,0.0,26.0,0.0,21.0,,,,,1,Chicago, IL,Aspen, CO,2019-01-01 00:00:00,2019-01-01 10:38:00,2019-01-01 12:51:00,1,1,4,7,0
2019-01-01 00:00:00,OO,N928SW,5847,STL,ORD,18:55:00,1847.0,-8.0,31.0,1918.0,2004.0,16.0,20:23:00,2020.0,-3.0,0.0,,0.0,N,88.0,93.0,46.0,258.0,,,,,,,,,,1,St. Louis, MO,Chicago, IL,2019-01-01 00:00:00,2019-01-01 18:55:00,2019-01-01 20:23:00,1,1,30,26,0
2019-01-01 00:00:00,OO,N133SY,5848,FSD,DEN,17:20:00,1712.0,-8.0,10.0,1722.0,1743.0,9.0,18:13:00,1752.0,-21.0,0.0,,0.0,N,113.0,100.0,81.0,483.0,,,,,,,,,,1,Sioux Falls, SD,Denver, CO,2019-01-01 00:00:00,2019-01-01 17:20:00,2019-01-01 18:13:00,1,1,1,1,0
2019-01-01 00:00:00,OO,N924SW,5850,SFO,MRY,22:30:00,2223.0,-7.0,28.0,2251.0,2312.0,4.0,23:25:00,2316.0,-9.0,0.0,,0.0,N,55.0,53.0,21.0,77.0,,,,,,,,,,1,San Francisco, CA,Monterey, CA,2019-01-01 00:00:00,2019-01-01 22:30:00,2019-01-01 23:25:00,1,1,5,7,0
2019-01-01 00:00:00,WN,N788SA,2111,STL,CMH,08:20:00,819.0,-1.0,18.0,837.0,1035.0,5.0,10:35:00,1040.0,5.0,0.0,,0.0,N,75.0,81.0,58.0,409.0,,,,,,,,,,0,St. Louis, MO,Columbus, OH,2019-01-01 00:00:00,2019-01-01 08:20:00,2019-01-01 10:35:00,1,1,30,25,0
2019-01-01 00:00:00,WN,N232WN,5,STL,DAL,05:35:00,527.0,-8.0,9.0,536.0,710.0,3.0,07:20:00,713.0,-7.0,0.0,,0.0,N,105.0,106.0,94.0,546.0,,,,,,,,,,0,St. Louis, MO,Dallas, TX,2019-01-01 00:00:00,2019-01-01 05:35:00,2019-01-01 07:20:00,1,1,30,19,0
2019-01-01 00:00:00,WN,N929WN,55,STL,DAL,17:35:00,1736.0,1.0,9.0,1745.0,1913.0,3.0,19:20:00,1916.0,-4.0,0.0,,0.0,N,105.0,100.0,88.0,546.0,,,,,,,,,,0,St. Louis, MO,Dallas, TX,2019-01-01 00:00:00,2019-01-01 17:35:00,2019-01-01 19:20:00,1,1,30,28,0
2019-01-01 00:00:00,WN,N923WN,314,STL,DAL,07:00:00,658.0,-2.0,10.0,708.0,839.0,3.0,08:50:00,842.0,-8.0,0.0,,0.0,N,110.0,104.0,91.0,546.0,,,,,,,,,,0,St. Louis, MO,Dallas, TX,2019-01-01 00:00:00,2019-01-01 07:00:00,2019-01-01 08:50:00,1,1,30,23,0
2019-01-01 00:00:00,WN,N7726A,509,STL,DAL,09:20:00,925.0,5.0,7.0,932.0,1106.0,3.0,11:05:00,1109.0,4.0,0.0,,0.0,N,105.0,104.0,94.0,546.0,,,,,,,,,,0,St. Louis, MO,Dallas, TX,2019-01-01 00:00:00,2019-01-01 09:20:00,2019-01-01 11:05:00,1,1,30,29,0
2019-01-01 00:00:00,WN,N745SW,626,STL,DAL,10:35:00,1033.0,-2.0,10.0,1043.0,1213.0,5.0,12:20:00,1218.0,-2.0,0.0,,0.0,N,105.0,105.0,90.0,546.0,,,,,,,,,,0,St. Louis, MO,Dallas, TX,2019-01-01 00:00:00,2019-01-01 10:35:00,2019-01-01 12:20:00,1,1,30,30,0
2019-01-01 00:00:00,WN,N8640D,1889,STL,DAL,21:15:00,2152.0,37.0,20.0,2212.0,2340.0,6.0,22:55:00,2346.0,51.0,0.0,,0.0,N,100.0,114.0,88.0,546.0,12.0,0.0,14.0,0.0,25.0,,,,,0,St. Louis, MO,Dallas, TX,2019-01-01 00:00:00,2019-01-01 21:15:00,2019-01-01 22:55:00,1,1,30,20,0
2019-01-01 00:00:00,WN,N7721E,163,STL,DCA,13:00:00,1256.0,-4.0,8.0,1304.0,1536.0,4.0,15:50:00,1540.0,-10.0,0.0,,0.0,N,110.0,104.0,92.0,719.0,,,,,,,,,,0,St. Louis, MO,Washington, DC,2019-01-01 00:00:00,2019-01-01 13:00:00,2019-01-01 15:50:00,1,1,30,30,0
2019-01-01 00:00:00,WN,N7833A,636,STL,DCA,09:10:00,917.0,7.0,6.0,923.0,1148.0,10.0,12:05:00,1158.0,-7.0,0.0,,0.0,N,115.0,101.0,85.0,719.0,,,,,,,,,,0,St. Louis, MO,Washington, DC,2019-01-01 00:00:00,2019-01-01 09:10:00,2019-01-01 12:05:00,1,1,30,26,0
2019-01-01 00:00:00,WN,N7710A,981,STL,DCA,20:15:00,2024.0,9.0,6.0,2030.0,2253.0,3.0,22:55:00,2256.0,1.0,0.0,,0.0,N,100.0,92.0,83.0,719.0,,,,,,,,,,0,St. Louis, MO,Washington, DC,2019-01-01 00:00:00,2019-01-01 20:15:00,2019-01-01 22:55:00,1,1,30,24,0
2019-01-01 00:00:00,WN,N8510E,2841,STL,DCA,15:55:00,1610.0,15.0,7.0,1617.0,1846.0,4.0,18:50:00,1850.0,0.0,0.0,,0.0,N,115.0,100.0,89.0,719.0,,,,,,,,,,0,St. Louis, MO,Washington, DC,2019-01-01 00:00:00,2019-01-01 15:55:00,2019-01-01 18:50:00,1,1,30,30,0
2019-01-01 00:00:00,WN,N8695D,464,STL,DEN,15:55:00,1553.0,-2.0,7.0,1600.0,1708.0,36.0,17:20:00,1744.0,24.0,0.0,,0.0,N,145.0,171.0,128.0,770.0,0.0,0.0,24.0,0.0,0.0,,,,,0,St. Louis, MO,Denver, CO,2019-01-01 00:00:00,2019-01-01 15:55:00,2019-01-01 17:20:00,1,1,30,30,0
2019-01-01 00:00:00,WN,N417WN,1766,STL,DEN,20:35:00,2150.0,75.0,17.0,2207.0,2313.0,5.0,21:55:00,2318.0,83.0,0.0,,0.0,N,140.0,148.0,126.0,770.0,23.0,0.0,8.0,0.0,52.0,,,,,0,St. Louis, MO,Denver, CO,2019-01-01 00:00:00,2019-01-01 20:35:00,2019-01-01 21:55:00,1,1,30,21,0
2019-01-01 00:00:00,WN,N7748A,2067,STL,DEN,05:40:00,541.0,1.0,10.0,551.0,656.0,10.0,07:05:00,706.0,1.0,0.0,,0.0,N,145.0,145.0,125.0,770.0,,,,,,,,,,0,St. Louis, MO,Denver, CO,2019-01-01 00:00:00,2019-01-01 05:40:00,2019-01-01 07:05:00,1,1,30,19,0
2019-01-01 00:00:00,WN,N422WN,2167,STL,DEN,18:30:00,1915.0,45.0,9.0,1924.0,2030.0,6.0,20:00:00,2036.0,36.0,0.0,,0.0,N,150.0,141.0,126.0,770.0,12.0,0.0,0.0,0.0,24.0,,,,,0,St. Louis, MO,Denver, CO,2019-01-01 00:00:00,2019-01-01 18:30:00,2019-01-01 20:00:00,1,1,30,26,0
2019-01-01 00:00:00,WN,N700GS,2233,STL,DEN,07:05:00,659.0,-6.0,7.0,706.0,806.0,11.0,08:35:00,817.0,-18.0,0.0,,0.0,N,150.0,138.0,120.0,770.0,,,,,,,,,,0,St. Louis, MO,Denver, CO,2019-01-01 00:00:00,2019-01-01 07:05:00,2019-01-01 08:35:00,1,1,30,24,0
2019-01-01 00:00:00,WN,N419WN,435,STL,DSM,10:40:00,1040.0,0.0,9.0,1049.0,1134.0,3.0,11:45:00,1137.0,-8.0,0.0,,0.0,N,65.0,57.0,45.0,259.0,,,,,,,,,,0,St. Louis, MO,Des Moines, IA,2019-01-01 00:00:00,2019-01-01 10:40:00,2019-01-01 11:45:00,1,1,30,30,0
2019-01-01 00:00:00,WN,N909WN,2154,STL,DSM,21:20:00,2154.0,34.0,20.0,2214.0,2257.0,3.0,22:25:00,2300.0,35.0,0.0,,0.0,N,65.0,66.0,43.0,259.0,31.0,0.0,1.0,0.0,3.0,,,,,0,St. Louis, MO,Des Moines, IA,2019-01-01 00:00:00,2019-01-01 21:20:00,2019-01-01 22:25:00,1,1,30,20,0
2019-01-01 00:00:00,WN,N8608N,1356,STL,DTW,19:05:00,1922.0,17.0,10.0,1932.0,2128.0,9.0,21:30:00,2137.0,7.0,0.0,,0.0,N,85.0,75.0,56.0,440.0,,,,,,,,,,0,St. Louis, MO,Detroit, MI,2019-01-01 00:00:00,2019-01-01 19:05:00,2019-01-01 21:30:00,1,1,30,25,0
2019-01-01 00:00:00,WN,N790SW,1642,STL,DTW,08:20:00,820.0,0.0,9.0,829.0,1024.0,10.0,10:50:00,1034.0,-16.0,0.0,,0.0,N,90.0,74.0,55.0,440.0,,,,,,,,,,0,St. Louis, MO,Detroit, MI,2019-01-01 00:00:00,2019-01-01 08:20:00,2019-01-01 10:50:00,1,1,30,25,0
2019-01-01 00:00:00,WN,N8531Q,1063,STL,EWR,18:50:00,1907.0,17.0,9.0,1916.0,2151.0,16.0,22:05:00,2207.0,2.0,0.0,,0.0,N,135.0,120.0,95.0,872.0,,,,,,,,,,0,St. Louis, MO,Newark, NJ,2019-01-01 00:00:00,2019-01-01 18:50:00,2019-01-01 22:05:00,1,1,30,26,0
2019-01-01 00:00:00,WN,N7845A,1783,STL,EWR,08:30:00,840.0,10.0,8.0,848.0,1126.0,7.0,11:45:00,1133.0,-12.0,0.0,,0.0,N,135.0,113.0,98.0,872.0,,,,,,,,,,0,St. Louis, MO,Newark, NJ,2019-01-01 00:00:00,2019-01-01 08:30:00,2019-01-01 11:45:00,1,1,30,25,0
2019-01-01 00:00:00,WN,N7727A,1278,STL,FLL,05:30:00,528.0,-2.0,10.0,538.0,902.0,8.0,09:10:00,910.0,0.0,0.0,,0.0,N,160.0,162.0,144.0,1057.0,,,,,,,,,,0,St. Louis, MO,Fort Lauderdale, FL,2019-01-01 00:00:00,2019-01-01 05:30:00,2019-01-01 09:10:00,1,1,30,18,0
2019-01-01 00:00:00,WN,N714CB,1466,STL,FLL,18:55:00,1853.0,-2.0,7.0,1900.0,2218.0,7.0,22:40:00,2225.0,-15.0,0.0,,0.0,N,165.0,152.0,138.0,1057.0,,,,,,,,,,0,St. Louis, MO,Fort Lauderdale, FL,2019-01-01 00:00:00,2019-01-01 18:55:00,2019-01-01 22:40:00,1,1,30,26,0
2019-01-01 00:00:00,WN,N7881A,199,STL,HOU,05:15:00,515.0,0.0,9.0,524.0,721.0,4.0,07:25:00,725.0,0.0,0.0,,0.0,N,130.0,130.0,117.0,687.0,,,,,,,,,,0,St. Louis, MO,Houston, TX,2019-01-01 00:00:00,2019-01-01 05:15:00,2019-01-01 07:25:00,1,1,30,18,0
2019-01-01 00:00:00,WN,N8629A,1061,STL,HOU,21:15:00,2150.0,35.0,8.0,2158.0,2349.0,8.0,23:15:00,2357.0,42.0,0.0,,0.0,N,120.0,127.0,111.0,687.0,0.0,0.0,7.0,0.0,35.0,,,,,0,St. Louis, MO,Houston, TX,2019-01-01 00:00:00,2019-01-01 21:15:00,2019-01-01 23:15:00,1,1,30,20,0
