,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
3595,2018-03-31,WN,N8697C,5395,12889,13796,20:20:00,2035.0,15.0,12.0,2047.0,2152.0,5.0,21:50:00,2157.0,7.0,0.0,not cancelled,0.0,90.0,82.0,65.0,407.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Oakland, CA,2018-03-31,2018-03-31 20:20:00,2018-03-31 21:50:00,3,5,2,30,10,0,0,1220,1310,20,21,6,Overcast
4962,2018-06-17,UA,N14249,651,15304,13930,16:25:00,1621.0,-4.0,10.0,1631.0,1748.0,16.0,18:25:00,1804.0,-21.0,0.0,not cancelled,0.0,180.0,163.0,137.0,1012.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Tampa, FL,Chicago, IL,2018-06-17,2018-06-17 16:25:00,2018-06-17 18:25:00,6,6,3,1,1,0,0,985,1105,16,18,5,Cloudy
12996,2019-05-28,EV,N13979,4260,13256,12266,14:20:00,1408.0,-12.0,16.0,1424.0,1514.0,7.0,15:38:00,1521.0,-17.0,0.0,not cancelled,0.0,78.0,73.0,50.0,316.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Mission/McAllen/Edinburg, TX,Houston, TX,2019-05-28,2019-05-28 14:20:00,2019-05-28 15:38:00,5,1,2,1,1,0,0,860,938,14,15,4,Light rain
5533,2019-11-07,MQ,N270NN,3563,13871,13930,15:57:00,1547.0,-10.0,11.0,1558.0,1703.0,17.0,17:40:00,1720.0,-20.0,0.0,not cancelled,0.0,103.0,93.0,65.0,416.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Omaha, NE,Chicago, IL,2019-11-07,2019-11-07 15:57:00,2019-11-07 17:40:00,11,3,4,2,2,1,1,957,1060,15,17,5,Sunny
2091,2018-11-25,AS,N558AS,527,14908,14747,07:45:00,736.0,-9.0,24.0,800.0,1035.0,9.0,10:38:00,1044.0,6.0,0.0,not cancelled,0.0,173.0,188.0,155.0,978.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Santa Ana, CA,Seattle, WA,2018-11-25,2018-11-25 07:45:00,2018-11-25 10:38:00,11,6,4,7,1,0,0,465,638,7,10,2,Sunny
3663,2019-08-04,DL,N581NW,967,10397,14747,09:45:00,1032.0,47.0,15.0,1047.0,1226.0,10.0,12:09:00,1236.0,27.0,0.0,not cancelled,0.0,324.0,304.0,279.0,2182.0,27.0,0.0,0.0,0.0,0.0,950.0,26.0,26.0,0,Atlanta, GA,Seattle, WA,2019-08-04,2019-08-04 09:45:00,2019-08-04 12:09:00,8,6,3,5,7,0,0,585,729,9,12,3,Light rain shower
7300,2018-10-29,EV,N16987,4008,12266,12945,18:15:00,1809.0,-6.0,29.0,1838.0,2129.0,4.0,21:39:00,2133.0,-6.0,0.0,not cancelled,0.0,144.0,144.0,111.0,828.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Houston, TX,Lexington, KY,2018-10-29,2018-10-29 18:15:00,2018-10-29 21:39:00,10,0,4,12,8,0,0,1095,1299,18,21,6,Clear
8184,2019-09-09,AA,N769US,644,11057,10423,13:10:00,1331.0,21.0,17.0,1348.0,1501.0,6.0,14:57:00,1507.0,10.0,0.0,not cancelled,0.0,167.0,156.0,133.0,1032.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Charlotte, NC,Austin, TX,2019-09-09,2019-09-09 13:10:00,2019-09-09 14:57:00,9,0,4,5,4,0,0,790,897,13,14,4,Sunny
12581,2019-05-10,OO,N604SK,4459,13851,11433,05:50:00,545.0,-5.0,16.0,601.0,855.0,7.0,09:21:00,902.0,-19.0,0.0,not cancelled,0.0,151.0,137.0,114.0,900.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Oklahoma City, OK,Detroit, MI,2019-05-10,2019-05-10 05:50:00,2019-05-10 09:21:00,5,4,2,1,1,0,0,350,561,5,9,1,Clear
8678,2019-01-14,OO,N181SY,3370,14831,14908,21:00:00,2143.0,43.0,18.0,2201.0,2305.0,4.0,22:35:00,2309.0,34.0,0.0,not cancelled,0.0,95.0,86.0,64.0,342.0,0.0,0.0,0.0,0.0,34.0,no first departure,0.0,0.0,1,San Jose, CA,Santa Ana, CA,2019-01-14,2019-01-14 21:00:00,2019-01-14 22:35:00,1,0,1,5,3,0,0,1260,1355,21,22,7,Clear
12929,2019-05-26,MQ,N240NN,3625,12896,11298,18:14:00,1812.0,-2.0,12.0,1824.0,1911.0,5.0,19:33:00,1916.0,-17.0,0.0,not cancelled,0.0,79.0,64.0,47.0,282.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Lubbock, TX,Dallas/Fort Worth, TX,2019-05-26,2019-05-26 18:14:00,2019-05-26 19:33:00,5,6,2,1,2,1,1,1094,1173,18,19,6,Thundery outbreaks possible
9746,2018-02-04,UA,N62849,573,12889,11292,06:00:00,550.0,-10.0,12.0,602.0,831.0,7.0,08:53:00,838.0,-15.0,0.0,not cancelled,0.0,113.0,108.0,89.0,628.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Denver, CO,2018-02-04,2018-02-04 06:00:00,2018-02-04 08:53:00,2,6,1,4,1,0,0,360,533,6,8,2,Sunny
7059,2018-10-18,AS,N408AS,779,15016,14747,19:20:00,1907.0,-13.0,14.0,1921.0,2112.0,20.0,21:53:00,2132.0,-21.0,0.0,not cancelled,0.0,273.0,265.0,231.0,1709.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,St. Louis, MO,Seattle, WA,2018-10-18,2018-10-18 19:20:00,2018-10-18 21:53:00,10,3,4,1,1,0,0,1160,1313,19,21,6,Clear
13409,2019-04-12,OH,N506AE,5135,11278,10994,08:30:00,825.0,-5.0,10.0,835.0,948.0,4.0,10:15:00,952.0,-23.0,0.0,not cancelled,0.0,105.0,87.0,73.0,444.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Charleston, SC,2019-04-12,2019-04-12 08:30:00,2019-04-12 10:15:00,4,4,2,4,4,0,0,510,615,8,10,2,Cloudy
9587,2018-05-29,YX,N134HQ,4705,12217,11278,06:00:00,554.0,-6.0,15.0,609.0,837.0,16.0,08:59:00,853.0,-6.0,0.0,not cancelled,0.0,119.0,119.0,88.0,613.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Huntsville, AL,Washington, DC,2018-05-29,2018-05-29 06:00:00,2018-05-29 08:59:00,5,1,2,1,1,0,0,360,539,6,8,2,Overcast
13205,2019-04-04,WN,N8660A,1478,14107,14057,08:15:00,815.0,0.0,9.0,824.0,1041.0,2.0,11:05:00,1043.0,-22.0,0.0,not cancelled,0.0,170.0,148.0,137.0,1009.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Phoenix, AZ,Portland, OR,2019-04-04,2019-04-04 08:15:00,2019-04-04 11:05:00,4,3,2,28,10,0,0,495,665,8,11,2,Overcast
3633,2019-08-03,OO,N794SK,5209,10372,12892,19:48:00,1948.0,0.0,27.0,2015.0,2057.0,5.0,21:03:00,2102.0,-1.0,0.0,not cancelled,0.0,135.0,134.0,102.0,737.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Aspen, CO,Los Angeles, CA,2019-08-03,2019-08-03 19:48:00,2019-08-03 21:03:00,8,5,3,2,1,0,0,1188,1263,19,21,6,Moderate or heavy rain shower
7862,2019-12-27,YX,N104HQ,4498,15096,11278,11:37:00,1147.0,10.0,11.0,1158.0,1258.0,7.0,13:14:00,1305.0,-9.0,0.0,not cancelled,0.0,97.0,78.0,60.0,298.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Syracuse, NY,Washington, DC,2019-12-27,2019-12-27 11:37:00,2019-12-27 13:14:00,12,4,1,1,2,1,1,697,794,11,13,3,Overcast
10894,2018-04-08,G4,229NV,860,14112,12945,17:40:00,1722.0,-18.0,11.0,1733.0,1913.0,15.0,19:43:00,1928.0,-15.0,0.0,not cancelled,0.0,123.0,126.0,100.0,707.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,St. Petersburg, FL,Lexington, KY,2018-04-08,2018-04-08 17:40:00,2018-04-08 19:43:00,4,6,2,7,6,1,1,1060,1183,17,19,5,Partly cloudy
7026,2018-10-17,WN,N776WN,615,11292,14107,12:00:00,1247.0,47.0,12.0,1259.0,1335.0,4.0,12:55:00,1339.0,44.0,0.0,not cancelled,0.0,115.0,112.0,96.0,602.0,44.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Phoenix, AZ,2018-10-17,2018-10-17 12:00:00,2018-10-17 12:55:00,10,2,4,30,14,0,0,720,775,12,12,4,Sunny
6452,2018-12-23,QX,N627QX,2052,14057,13891,08:35:00,835.0,0.0,14.0,849.0,1040.0,2.0,10:50:00,1042.0,-8.0,0.0,not cancelled,0.0,135.0,127.0,111.0,838.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Portland, OR,Ontario, CA,2018-12-23,2018-12-23 08:35:00,2018-12-23 10:50:00,12,6,1,6,3,0,0,515,650,8,10,2,Light rain shower
2805,2019-06-29,AA,N835AW,1494,11057,14100,18:10:00,1912.0,62.0,16.0,1928.0,2037.0,5.0,20:07:00,2042.0,35.0,0.0,not cancelled,0.0,117.0,90.0,69.0,449.0,0.0,0.0,35.0,0.0,0.0,no first departure,0.0,0.0,0,Charlotte, NC,Philadelphia, PA,2019-06-29,2019-06-29 18:10:00,2019-06-29 20:07:00,6,5,3,2,1,0,0,1090,1207,18,20,6,Clear
64,2018-01-02,WN,N756SA,930,10257,10821,05:15:00,530.0,15.0,21.0,551.0,651.0,5.0,06:45:00,656.0,11.0,0.0,not cancelled,0.0,90.0,86.0,60.0,289.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Albany, NY,Baltimore, MD,2018-01-02,2018-01-02 05:15:00,2018-01-02 06:45:00,1,1,1,11,3,0,0,315,405,5,6,1,Patchy light snow
8064,2019-09-04,9E,N296PQ,5177,15919,13487,06:15:00,604.0,-11.0,22.0,626.0,747.0,8.0,08:05:00,755.0,-10.0,0.0,not cancelled,0.0,110.0,111.0,81.0,596.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Fayetteville, AR,Minneapolis, MN,2019-09-04,2019-09-04 06:15:00,2019-09-04 08:05:00,9,2,4,1,1,0,0,375,485,6,8,2,Partly cloudy
12388,2019-05-01,AA,N845NN,1183,10821,13303,05:08:00,503.0,-5.0,14.0,517.0,722.0,4.0,07:50:00,726.0,-24.0,0.0,not cancelled,0.0,162.0,143.0,125.0,946.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Baltimore, MD,Miami, FL,2019-05-01,2019-05-01 05:08:00,2019-05-01 07:50:00,5,2,2,2,1,0,0,308,470,5,7,1,Light rain shower
3675,2019-08-04,DL,N906DA,976,12266,10397,15:48:00,1749.0,121.0,9.0,1758.0,2039.0,9.0,18:58:00,2048.0,110.0,0.0,not cancelled,0.0,130.0,119.0,101.0,689.0,3.0,0.0,0.0,0.0,107.0,no first departure,0.0,0.0,0,Houston, TX,Atlanta, GA,2019-08-04,2019-08-04 15:48:00,2019-08-04 18:58:00,8,6,3,1,2,1,1,948,1138,15,18,5,Moderate or heavy rain shower
3766,2019-08-07,DL,N965DL,2723,15370,10397,12:32:00,1223.0,-9.0,13.0,1236.0,1505.0,7.0,15:31:00,1512.0,-19.0,0.0,not cancelled,0.0,119.0,109.0,89.0,674.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Tulsa, OK,Atlanta, GA,2019-08-07,2019-08-07 12:32:00,2019-08-07 15:31:00,8,2,3,1,2,1,1,752,931,12,15,4,Sunny
13749,2019-04-24,YX,N137HQ,4587,13198,11278,17:00:00,1654.0,-6.0,13.0,1707.0,2003.0,10.0,20:30:00,2013.0,-17.0,0.0,not cancelled,0.0,150.0,139.0,116.0,949.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Kansas City, MO,Washington, DC,2019-04-24,2019-04-24 17:00:00,2019-04-24 20:30:00,4,2,2,1,2,1,1,1020,1230,17,20,5,Cloudy
6724,2018-10-05,OH,N569NN,5601,11057,11252,15:55:00,1555.0,0.0,9.0,1604.0,1710.0,3.0,17:21:00,1713.0,-8.0,0.0,not cancelled,0.0,86.0,78.0,66.0,416.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Charlotte, NC,Daytona Beach, FL,2018-10-05,2018-10-05 15:55:00,2018-10-05 17:21:00,10,4,4,13,10,0,0,955,1041,15,17,5,Sunny
7460,2019-12-09,WN,N704SW,2134,13244,13204,16:05:00,1600.0,-5.0,10.0,1610.0,1837.0,8.0,18:55:00,1845.0,-10.0,0.0,not cancelled,0.0,110.0,105.0,87.0,684.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Memphis, TN,Orlando, FL,2019-12-09,2019-12-09 16:05:00,2019-12-09 18:55:00,12,0,1,13,4,0,0,965,1135,16,18,5,Cloudy
14968,2019-07-22,OO,N920EV,4278,10631,13487,13:02:00,1300.0,-2.0,9.0,1309.0,1348.0,5.0,14:08:00,1353.0,-15.0,0.0,not cancelled,0.0,66.0,53.0,39.0,199.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Bemidji, MN,Minneapolis, MN,2019-07-22,2019-07-22 13:02:00,2019-07-22 14:08:00,7,0,3,2,2,1,1,782,848,13,14,4,Partly cloudy
10138,2018-09-02,UA,N69840,2372,14771,14107,12:55:00,1251.0,-4.0,28.0,1319.0,1441.0,2.0,14:53:00,1443.0,-10.0,0.0,not cancelled,0.0,118.0,112.0,82.0,651.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Phoenix, AZ,2018-09-02,2018-09-02 12:55:00,2018-09-02 14:53:00,9,6,4,10,2,0,0,775,893,12,14,4,Sunny
13624,2019-04-21,UA,N830UA,1229,11292,14689,18:50:00,1851.0,1.0,10.0,1901.0,2011.0,4.0,20:29:00,2015.0,-14.0,0.0,not cancelled,0.0,159.0,144.0,130.0,916.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Santa Barbara, CA,2019-04-21,2019-04-21 18:50:00,2019-04-21 20:29:00,4,6,2,1,3,0,0,1130,1229,18,20,6,Clear
3297,2018-03-20,WN,N203WN,763,13487,15016,05:35:00,529.0,-6.0,11.0,540.0,646.0,3.0,07:00:00,649.0,-11.0,0.0,not cancelled,0.0,85.0,80.0,66.0,448.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Minneapolis, MN,St. Louis, MO,2018-03-20,2018-03-20 05:35:00,2018-03-20 07:00:00,3,1,2,9,3,0,0,335,420,5,7,1,Heavy snow
993,2018-08-21,WN,N8711Q,1775,10821,14107,12:20:00,1224.0,4.0,13.0,1237.0,1354.0,5.0,14:05:00,1359.0,-6.0,0.0,not cancelled,0.0,285.0,275.0,257.0,1999.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Baltimore, MD,Phoenix, AZ,2018-08-21,2018-08-21 12:20:00,2018-08-21 14:05:00,8,1,3,25,6,0,0,740,845,12,14,4,Moderate or heavy rain shower
12038,2018-07-12,DL,N906AT,1386,12264,10397,06:00:00,550.0,-10.0,9.0,559.0,711.0,5.0,07:51:00,716.0,-35.0,0.0,not cancelled,0.0,111.0,86.0,72.0,534.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Washington, DC,Atlanta, GA,2018-07-12,2018-07-12 06:00:00,2018-07-12 07:51:00,7,3,3,1,1,0,0,360,471,6,7,2,Sunny
13266,2019-04-08,DL,N346DN,2690,12889,13487,11:45:00,1142.0,-3.0,13.0,1155.0,1632.0,5.0,16:53:00,1637.0,-16.0,0.0,not cancelled,0.0,188.0,175.0,157.0,1299.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Minneapolis, MN,2019-04-08,2019-04-08 11:45:00,2019-04-08 16:53:00,4,0,2,2,2,1,1,705,1013,11,16,3,Sunny
12635,2019-05-10,WN,N482WN,1310,14831,12892,12:35:00,1249.0,14.0,12.0,1301.0,1406.0,8.0,14:00:00,1414.0,14.0,0.0,not cancelled,0.0,85.0,85.0,65.0,308.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Jose, CA,Los Angeles, CA,2019-05-10,2019-05-10 12:35:00,2019-05-10 14:00:00,5,4,2,29,10,0,0,755,840,12,14,4,Sunny
13748,2019-04-24,YX,N137HQ,4587,11278,13198,13:59:00,1403.0,4.0,20.0,1423.0,1547.0,4.0,15:53:00,1551.0,-2.0,0.0,not cancelled,0.0,174.0,168.0,144.0,949.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Kansas City, MO,2019-04-24,2019-04-24 13:59:00,2019-04-24 15:53:00,4,2,2,3,3,0,0,839,953,13,15,4,Cloudy
15111,2019-07-31,PT,N650AE,4993,15096,14100,10:42:00,1045.0,3.0,11.0,1056.0,1144.0,5.0,11:49:00,1149.0,0.0,0.0,not cancelled,0.0,67.0,64.0,48.0,228.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Syracuse, NY,Philadelphia, PA,2019-07-31,2019-07-31 10:42:00,2019-07-31 11:49:00,7,2,3,1,2,1,1,642,709,10,11,3,Partly cloudy
2554,2019-06-19,DL,N803DN,2557,13931,10397,05:45:00,542.0,-3.0,9.0,551.0,711.0,10.0,07:33:00,721.0,-12.0,0.0,not cancelled,0.0,108.0,99.0,80.0,516.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Norfolk, VA,Atlanta, GA,2019-06-19,2019-06-19 05:45:00,2019-06-19 07:33:00,6,2,3,1,1,0,0,345,453,5,7,1,Clear
10664,2018-09-25,AA,N809AW,669,13303,15304,15:56:00,1708.0,72.0,11.0,1719.0,1803.0,6.0,17:01:00,1809.0,68.0,0.0,not cancelled,0.0,65.0,61.0,44.0,204.0,37.0,0.0,0.0,0.0,31.0,no first departure,0.0,0.0,0,Miami, FL,Tampa, FL,2018-09-25,2018-09-25 15:56:00,2018-09-25 17:01:00,9,1,4,1,2,0,0,956,1021,15,17,5,Sunny
12409,2019-05-02,WN,N951WN,747,14831,14679,06:30:00,628.0,-2.0,14.0,642.0,745.0,5.0,07:55:00,750.0,-5.0,0.0,not cancelled,0.0,85.0,82.0,63.0,417.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Jose, CA,San Diego, CA,2019-05-02,2019-05-02 06:30:00,2019-05-02 07:55:00,5,3,2,29,4,0,0,390,475,6,7,2,Sunny
4911,2018-06-17,DL,N322NB,2895,12892,14057,06:15:00,612.0,-3.0,11.0,623.0,822.0,2.0,08:37:00,824.0,-13.0,0.0,not cancelled,0.0,142.0,132.0,119.0,834.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Los Angeles, CA,Portland, OR,2018-06-17,2018-06-17 06:15:00,2018-06-17 08:37:00,6,6,3,3,1,0,0,375,517,6,8,2,Light rain shower
7005,2018-10-17,WN,N486WN,1627,11292,13796,14:50:00,1455.0,5.0,8.0,1503.0,1602.0,3.0,16:30:00,1605.0,-25.0,0.0,not cancelled,0.0,160.0,130.0,119.0,957.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Oakland, CA,2018-10-17,2018-10-17 14:50:00,2018-10-17 16:30:00,10,2,4,30,12,0,0,890,990,14,16,4,Sunny
13741,2019-04-24,YX,N421YX,4581,14100,13851,08:00:00,753.0,-7.0,24.0,817.0,1022.0,4.0,10:39:00,1026.0,-13.0,0.0,not cancelled,0.0,219.0,213.0,185.0,1261.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Philadelphia, PA,Oklahoma City, OK,2019-04-24,2019-04-24 08:00:00,2019-04-24 10:39:00,4,2,2,1,1,0,0,480,639,8,10,2,Sunny
9901,2018-02-09,AA,N155UW,898,14771,11057,22:20:00,2226.0,6.0,20.0,2246.0,604.0,5.0,06:13:00,609.0,-4.0,0.0,not cancelled,0.0,293.0,283.0,258.0,2296.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Charlotte, NC,2018-02-10,2018-02-09 22:20:00,2018-02-10 06:13:00,2,4,1,2,1,0,0,1340,373,22,6,7,Clear
10817,2018-09-29,AA,N149AN,245,12892,13930,13:00:00,1255.0,-5.0,22.0,1317.0,1834.0,20.0,19:16:00,1854.0,-22.0,0.0,not cancelled,0.0,256.0,239.0,197.0,1744.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Los Angeles, CA,Chicago, IL,2018-09-29,2018-09-29 13:00:00,2018-09-29 19:16:00,9,5,4,5,6,0,0,780,1156,13,19,4,Sunny
9555,2018-05-26,OO,N209SY,5512,12892,14107,16:15:00,1607.0,-8.0,17.0,1624.0,1721.0,4.0,17:44:00,1725.0,-19.0,0.0,not cancelled,0.0,89.0,78.0,57.0,370.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Los Angeles, CA,Phoenix, AZ,2018-05-26,2018-05-26 16:15:00,2018-05-26 17:44:00,5,5,2,6,4,0,0,975,1064,16,17,5,Sunny
10648,2018-09-24,WN,N7711N,3488,14908,14771,19:15:00,1922.0,7.0,7.0,1929.0,2029.0,7.0,20:40:00,2036.0,-4.0,0.0,not cancelled,0.0,85.0,74.0,60.0,372.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Santa Ana, CA,San Francisco, CA,2018-09-24,2018-09-24 19:15:00,2018-09-24 20:40:00,9,0,4,30,9,0,0,1155,1240,19,20,6,Clear
4536,2019-02-26,MQ,N538EG,3621,13930,10140,10:11:00,1042.0,31.0,31.0,1113.0,1254.0,7.0,12:32:00,1301.0,29.0,0.0,not cancelled,0.0,201.0,199.0,161.0,1118.0,20.0,0.0,0.0,0.0,9.0,no first departure,0.0,0.0,1,Chicago, IL,Albuquerque, NM,2019-02-26,2019-02-26 10:11:00,2019-02-26 12:32:00,2,1,1,16,10,0,0,611,752,10,12,3,Light snow
8543,2019-09-29,EV,N16571,4232,12896,12266,17:00:00,1650.0,-10.0,15.0,1705.0,1815.0,9.0,18:42:00,1824.0,-18.0,0.0,not cancelled,0.0,102.0,94.0,70.0,458.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Lubbock, TX,Houston, TX,2019-09-29,2019-09-29 17:00:00,2019-09-29 18:42:00,9,6,4,1,1,0,0,1020,1122,17,18,5,Thundery outbreaks possible
6272,2018-12-14,AA,N110UW,1708,11057,14307,14:29:00,1508.0,39.0,21.0,1529.0,1703.0,4.0,16:21:00,1707.0,46.0,0.0,not cancelled,0.0,112.0,119.0,94.0,683.0,25.0,0.0,7.0,0.0,14.0,no first departure,0.0,0.0,0,Charlotte, NC,Providence, RI,2018-12-14,2018-12-14 14:29:00,2018-12-14 16:21:00,12,4,1,13,14,0,0,869,981,14,16,4,Heavy rain
4899,2018-06-17,OH,N260JS,5651,11146,11057,11:22:00,1630.0,308.0,7.0,1637.0,1719.0,11.0,12:36:00,1730.0,294.0,0.0,not cancelled,0.0,74.0,60.0,42.0,221.0,122.0,0.0,0.0,0.0,172.0,no first departure,0.0,0.0,1,Charleston/Dunbar, WV,Charlotte, NC,2018-06-17,2018-06-17 11:22:00,2018-06-17 12:36:00,6,6,3,1,2,1,1,682,756,11,12,3,Sunny
4479,2019-02-22,HA,N486HA,285,13830,12173,13:49:00,1417.0,28.0,12.0,1429.0,1455.0,12.0,14:30:00,1507.0,37.0,0.0,not cancelled,0.0,41.0,50.0,26.0,100.0,3.0,9.0,0.0,0.0,25.0,no first departure,0.0,0.0,0,Kahului, HI,Honolulu, HI,2019-02-22,2019-02-22 13:49:00,2019-02-22 14:30:00,2,4,1,7,12,1,1,829,870,13,14,4,Partly cloudy
13750,2019-04-24,YX,N434YX,4589,12953,15412,12:00:00,1159.0,-1.0,30.0,1229.0,1408.0,5.0,14:20:00,1413.0,-7.0,0.0,not cancelled,0.0,140.0,134.0,99.0,648.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,New York, NY,Knoxville, TN,2019-04-24,2019-04-24 12:00:00,2019-04-24 14:20:00,4,2,2,1,1,0,0,720,860,12,14,4,Sunny
2525,2019-06-17,UA,N12003,240,11618,12892,07:00:00,718.0,18.0,15.0,733.0,933.0,17.0,09:44:00,950.0,6.0,0.0,not cancelled,0.0,344.0,332.0,300.0,2454.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Newark, NJ,Los Angeles, CA,2019-06-17,2019-06-17 07:00:00,2019-06-17 09:44:00,6,0,3,2,1,0,0,420,584,7,9,2,Sunny
11729,2018-07-04,MQ,N801AE,4056,11042,12953,09:14:00,857.0,-17.0,21.0,918.0,1030.0,5.0,11:00:00,1035.0,-25.0,0.0,not cancelled,0.0,106.0,98.0,72.0,419.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Cleveland, OH,New York, NY,2018-07-04,2018-07-04 09:14:00,2018-07-04 11:00:00,7,2,3,2,1,0,0,554,660,9,11,3,Moderate or heavy rain shower
10626,2018-09-24,WN,N8621A,6843,14831,14747,10:30:00,1025.0,-5.0,15.0,1040.0,1244.0,13.0,12:35:00,1257.0,22.0,0.0,not cancelled,0.0,125.0,152.0,124.0,696.0,0.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,0,San Jose, CA,Seattle, WA,2018-09-24,2018-09-24 10:30:00,2018-09-24 12:35:00,9,0,4,30,16,0,0,630,755,10,12,3,Sunny
7716,2019-12-18,ZW,N457AW,3927,11637,13930,18:20:00,1821.0,1.0,15.0,1836.0,1956.0,13.0,20:25:00,2009.0,-16.0,0.0,not cancelled,0.0,125.0,108.0,80.0,557.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Fargo, ND,Chicago, IL,2019-12-18,2019-12-18 18:20:00,2019-12-18 20:25:00,12,2,1,1,1,0,0,1100,1225,18,20,6,Light snow
7931,2019-12-30,DL,N305DN,1457,11697,12953,17:06:00,1725.0,19.0,18.0,1743.0,1956.0,9.0,20:00:00,2005.0,5.0,0.0,not cancelled,0.0,174.0,160.0,133.0,1076.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,New York, NY,2019-12-30,2019-12-30 17:06:00,2019-12-30 20:00:00,12,0,1,1,2,1,1,1026,1200,17,20,5,Moderate or heavy rain shower
