,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
8741,2019-01-16,DL,N704X,1654,10721,12892,17:40:00,1742.0,2.0,31.0,1813.0,2115.0,13.0,21:10:00,2128.0,18.0,0.0,not cancelled,0.0,390.0,406.0,362.0,2611.0,0.0,0.0,18.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,Los Angeles, CA,2019-01-16,2019-01-16 17:40:00,2019-01-16 21:10:00,1,2,1,1,2,1,1,1060,1270,17,21,5,Sunny
978,2018-08-21,DL,N961AT,1727,10397,12448,08:12:00,912.0,60.0,24.0,936.0,930.0,4.0,08:30:00,934.0,64.0,0.0,not cancelled,0.0,78.0,82.0,54.0,341.0,60.0,0.0,4.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Jackson/Vicksburg, MS,2018-08-21,2018-08-21 08:12:00,2018-08-21 08:30:00,8,1,3,6,3,0,0,492,510,8,8,2,Partly cloudy
6533,2018-12-29,WN,N7844A,4867,13204,12339,15:00:00,1658.0,118.0,11.0,1709.0,1909.0,4.0,17:20:00,1913.0,113.0,0.0,not cancelled,0.0,140.0,135.0,120.0,829.0,111.0,0.0,0.0,0.0,2.0,no first departure,0.0,0.0,0,Orlando, FL,Indianapolis, IN,2018-12-29,2018-12-29 15:00:00,2018-12-29 17:20:00,12,5,1,30,11,0,0,900,1040,15,17,5,Partly cloudy
4905,2018-06-17,OH,N249PS,5661,14092,11057,07:22:00,1210.0,288.0,11.0,1221.0,1300.0,81.0,08:36:00,1421.0,345.0,0.0,not cancelled,0.0,74.0,131.0,39.0,203.0,288.0,0.0,57.0,0.0,0.0,no first departure,0.0,0.0,1,Greenville, NC,Charlotte, NC,2018-06-17,2018-06-17 07:22:00,2018-06-17 08:36:00,6,6,3,1,1,0,0,442,516,7,8,2,Partly cloudy
8151,2019-09-09,NK,N613NK,1914,14747,12889,12:15:00,1227.0,12.0,43.0,1310.0,1509.0,9.0,14:51:00,1518.0,27.0,0.0,not cancelled,0.0,156.0,171.0,119.0,867.0,12.0,0.0,15.0,0.0,0.0,no first departure,0.0,0.0,0,Seattle, WA,Las Vegas, NV,2019-09-09,2019-09-09 12:15:00,2019-09-09 14:51:00,9,0,4,1,2,0,0,735,891,12,14,4,Light rain shower
5771,2019-11-17,AA,N978AN,1304,13930,10423,15:10:00,1649.0,99.0,15.0,1704.0,1912.0,7.0,17:55:00,1919.0,84.0,0.0,not cancelled,0.0,165.0,150.0,128.0,977.0,37.0,0.0,0.0,0.0,47.0,no first departure,0.0,0.0,0,Chicago, IL,Austin, TX,2019-11-17,2019-11-17 15:10:00,2019-11-17 17:55:00,11,6,4,5,3,0,0,910,1075,15,17,5,Light drizzle
7401,2019-12-03,DL,N712TW,490,14771,12478,14:30:00,1643.0,133.0,22.0,1705.0,104.0,12.0,23:01:00,116.0,135.0,0.0,not cancelled,0.0,331.0,333.0,299.0,2586.0,0.0,0.0,21.0,0.0,114.0,no first departure,0.0,0.0,0,San Francisco, CA,New York, NY,2019-12-03,2019-12-03 14:30:00,2019-12-03 23:01:00,12,1,1,1,2,1,1,870,1381,14,23,4,Sunny
5040,2018-06-21,UA,N774UA,2400,10721,14771,18:25:00,1847.0,22.0,28.0,1915.0,2222.0,4.0,21:46:00,2226.0,40.0,0.0,not cancelled,0.0,381.0,399.0,367.0,2704.0,20.0,0.0,18.0,0.0,2.0,no first departure,0.0,0.0,0,Boston, MA,San Francisco, CA,2018-06-21,2018-06-21 18:25:00,2018-06-21 21:46:00,6,3,3,2,1,0,0,1105,1306,18,21,6,Clear
15093,2019-07-30,WN,N7718B,2325,11618,15016,16:35:00,1953.0,198.0,21.0,2014.0,2111.0,4.0,18:15:00,2115.0,180.0,0.0,not cancelled,0.0,160.0,142.0,117.0,872.0,0.0,0.0,139.0,0.0,41.0,1737.0,33.0,33.0,0,Newark, NJ,St. Louis, MO,2019-07-30,2019-07-30 16:35:00,2019-07-30 18:15:00,7,1,3,14,5,0,0,995,1095,16,18,5,Patchy rain possible
11607,2018-04-27,WN,N287WN,1715,10721,11066,14:50:00,1528.0,38.0,12.0,1540.0,1725.0,3.0,16:55:00,1728.0,33.0,0.0,not cancelled,0.0,125.0,120.0,105.0,640.0,10.0,0.0,0.0,0.0,23.0,no first departure,0.0,0.0,0,Boston, MA,Columbus, OH,2018-04-27,2018-04-27 14:50:00,2018-04-27 16:55:00,4,4,2,23,9,0,0,890,1015,14,16,4,Light drizzle
7703,2019-12-18,DL,N3742C,2600,12892,14771,10:20:00,1109.0,49.0,9.0,1118.0,1229.0,5.0,11:59:00,1234.0,35.0,0.0,not cancelled,0.0,99.0,85.0,71.0,337.0,0.0,0.0,35.0,0.0,0.0,no first departure,0.0,0.0,0,Los Angeles, CA,San Francisco, CA,2019-12-18,2019-12-18 10:20:00,2019-12-18 11:59:00,12,2,1,5,1,0,0,620,719,10,11,3,Sunny
12203,2018-07-19,AA,N126UW,1845,11697,14100,14:35:00,1503.0,28.0,92.0,1635.0,1856.0,7.0,17:35:00,1903.0,88.0,0.0,not cancelled,0.0,180.0,240.0,141.0,992.0,0.0,0.0,66.0,0.0,22.0,no first departure,0.0,0.0,0,Fort Lauderdale, FL,Philadelphia, PA,2018-07-19,2018-07-19 14:35:00,2018-07-19 17:35:00,7,3,3,1,2,1,1,875,1055,14,17,4,Patchy rain possible
12486,2019-05-05,WN,N215WN,4485,15016,11278,12:55:00,1301.0,6.0,10.0,1311.0,1552.0,33.0,15:50:00,1625.0,35.0,0.0,not cancelled,0.0,115.0,144.0,101.0,719.0,6.0,0.0,29.0,0.0,0.0,no first departure,0.0,0.0,0,St. Louis, MO,Washington, DC,2019-05-05,2019-05-05 12:55:00,2019-05-05 15:50:00,5,6,2,30,7,0,0,775,950,12,15,4,Sunny
10881,2018-04-07,WN,N900WN,2962,12889,14679,12:30:00,1258.0,28.0,10.0,1308.0,1355.0,4.0,13:35:00,1359.0,24.0,0.0,not cancelled,0.0,65.0,61.0,47.0,258.0,1.0,0.0,0.0,0.0,23.0,no first departure,0.0,0.0,0,Las Vegas, NV,San Diego, CA,2018-04-07,2018-04-07 12:30:00,2018-04-07 13:35:00,4,5,2,29,7,0,0,750,815,12,13,4,Sunny
2223,2019-06-06,C5,N11176,4957,12264,14321,08:15:00,1318.0,303.0,16.0,1334.0,1447.0,11.0,10:00:00,1458.0,298.0,0.0,not cancelled,0.0,105.0,100.0,73.0,493.0,70.0,0.0,0.0,0.0,228.0,no first departure,0.0,0.0,1,Washington, DC,Portland, ME,2019-06-06,2019-06-06 08:15:00,2019-06-06 10:00:00,6,3,3,4,1,0,0,495,600,8,10,2,Sunny
2576,2019-06-21,UA,N57016,1523,11618,14843,08:45:00,1027.0,102.0,41.0,1108.0,1420.0,4.0,12:41:00,1424.0,103.0,0.0,not cancelled,0.0,236.0,237.0,192.0,1608.0,16.0,0.0,1.0,0.0,86.0,no first departure,0.0,0.0,0,Newark, NJ,San Juan, PR,2019-06-21,2019-06-21 08:45:00,2019-06-21 12:41:00,6,4,3,7,3,0,0,525,761,8,12,2,Heavy rain
8925,2019-01-22,NK,N619NK,958,14635,10721,20:55:00,2208.0,73.0,17.0,2225.0,107.0,8.0,23:58:00,115.0,77.0,0.0,not cancelled,0.0,183.0,187.0,162.0,1249.0,0.0,0.0,77.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Myers, FL,Boston, MA,2019-01-22,2019-01-22 20:55:00,2019-01-22 23:58:00,1,1,1,2,1,0,0,1255,1438,20,23,6,Clear
1884,2018-11-05,AA,N977NN,352,11298,14831,10:57:00,1058.0,1.0,34.0,1132.0,1310.0,4.0,12:55:00,1314.0,19.0,0.0,not cancelled,0.0,238.0,256.0,218.0,1438.0,1.0,0.0,18.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,San Jose, CA,2018-11-05,2018-11-05 10:57:00,2018-11-05 12:55:00,11,0,4,7,1,0,0,657,775,10,12,3,Cloudy
13676,2019-04-23,B6,N779JB,1214,11298,10721,10:47:00,1128.0,41.0,20.0,1148.0,1551.0,5.0,15:26:00,1556.0,30.0,0.0,not cancelled,0.0,219.0,208.0,183.0,1562.0,0.0,0.0,30.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,Boston, MA,2019-04-23,2019-04-23 10:47:00,2019-04-23 15:26:00,4,1,2,1,1,0,0,647,926,10,15,3,Partly cloudy
442,2018-01-23,EV,N14203,4171,10980,11618,06:00:00,1139.0,339.0,10.0,1149.0,1315.0,14.0,08:18:00,1329.0,311.0,0.0,not cancelled,0.0,138.0,110.0,86.0,718.0,311.0,0.0,0.0,0.0,0.0,556.0,52.0,52.0,1,Chattanooga, TN,Newark, NJ,2018-01-23,2018-01-23 06:00:00,2018-01-23 08:18:00,1,1,1,1,1,0,0,360,498,6,8,2,Sunny
14909,2019-07-20,WN,N919WN,4204,13891,11292,14:45:00,1512.0,27.0,20.0,1532.0,1849.0,7.0,17:55:00,1856.0,61.0,0.0,not cancelled,0.0,130.0,164.0,137.0,819.0,0.0,0.0,48.0,0.0,13.0,no first departure,0.0,0.0,0,Ontario, CA,Denver, CO,2019-07-20,2019-07-20 14:45:00,2019-07-20 17:55:00,7,5,3,27,8,0,0,885,1075,14,17,4,Sunny
3905,2019-08-19,AA,N971UY,187,11057,14869,20:35:00,2154.0,79.0,15.0,2209.0,2353.0,4.0,22:55:00,2357.0,62.0,0.0,not cancelled,0.0,260.0,243.0,224.0,1727.0,5.0,0.0,0.0,0.0,57.0,no first departure,0.0,0.0,0,Charlotte, NC,Salt Lake City, UT,2019-08-19,2019-08-19 20:35:00,2019-08-19 22:55:00,8,0,3,6,4,0,0,1235,1375,20,22,6,Clear
7638,2019-12-17,QX,N443QX,2873,14747,14057,11:30:00,1154.0,24.0,19.0,1213.0,1244.0,5.0,12:26:00,1249.0,23.0,0.0,not cancelled,0.0,56.0,55.0,31.0,129.0,23.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Seattle, WA,Portland, OR,2019-12-17,2019-12-17 11:30:00,2019-12-17 12:26:00,12,1,1,3,2,0,0,690,746,11,12,3,Overcast
2628,2019-06-21,WN,N8693A,1493,13232,14893,21:10:00,2126.0,16.0,15.0,2141.0,2340.0,7.0,23:25:00,2347.0,22.0,0.0,not cancelled,0.0,255.0,261.0,239.0,1790.0,16.0,0.0,6.0,0.0,0.0,no first departure,0.0,0.0,0,Chicago, IL,Sacramento, CA,2019-06-21,2019-06-21 21:10:00,2019-06-21 23:25:00,6,4,3,29,12,0,0,1270,1405,21,23,7,Overcast
7301,2018-10-29,EV,N14180,4009,12266,11140,12:15:00,1358.0,103.0,9.0,1407.0,1446.0,4.0,13:22:00,1450.0,88.0,0.0,not cancelled,0.0,67.0,52.0,39.0,201.0,86.0,0.0,0.0,0.0,2.0,no first departure,0.0,0.0,1,Houston, TX,Corpus Christi, TX,2018-10-29,2018-10-29 12:15:00,2018-10-29 13:22:00,10,0,4,12,6,0,0,735,802,12,13,4,Sunny
5049,2018-06-21,UA,N69830,2393,14747,12266,00:42:00,156.0,74.0,16.0,212.0,738.0,6.0,06:45:00,744.0,59.0,0.0,not cancelled,0.0,243.0,228.0,206.0,1874.0,9.0,0.0,0.0,0.0,50.0,no first departure,0.0,0.0,0,Seattle, WA,Houston, TX,2018-06-21,2018-06-21 00:42:00,2018-06-21 06:45:00,6,3,3,1,1,0,0,42,405,0,6,0,Clear
2246,2019-06-06,C5,N13202,4938,11618,11278,18:35:00,2015.0,100.0,44.0,2059.0,2156.0,7.0,20:00:00,2203.0,123.0,0.0,not cancelled,0.0,85.0,108.0,57.0,199.0,0.0,0.0,23.0,0.0,100.0,no first departure,0.0,0.0,1,Newark, NJ,Washington, DC,2019-06-06,2019-06-06 18:35:00,2019-06-06 20:00:00,6,3,3,15,9,0,0,1115,1200,18,20,6,Partly cloudy
4201,2019-02-04,OH,N596NN,5665,11057,10990,12:56:00,1317.0,21.0,38.0,1355.0,1438.0,3.0,14:03:00,1441.0,38.0,0.0,not cancelled,0.0,67.0,84.0,43.0,245.0,21.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,1,Charlotte, NC,Charlottesville, VA,2019-02-04,2019-02-04 12:56:00,2019-02-04 14:03:00,2,0,1,7,6,0,0,776,843,12,14,4,Sunny
4289,2019-02-14,B6,N766JB,801,13204,14869,18:34:00,1823.0,-11.0,16.0,1839.0,2150.0,3.0,21:31:00,2153.0,22.0,0.0,not cancelled,0.0,297.0,330.0,311.0,1931.0,0.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,0,Orlando, FL,Salt Lake City, UT,2019-02-14,2019-02-14 18:34:00,2019-02-14 21:31:00,2,3,1,3,1,0,0,1114,1291,18,21,6,Cloudy
9385,2018-05-09,YX,N632RW,3418,11618,11433,15:25:00,1630.0,65.0,11.0,1641.0,1801.0,8.0,17:24:00,1809.0,45.0,0.0,not cancelled,0.0,119.0,99.0,80.0,488.0,0.0,0.0,0.0,0.0,45.0,no first departure,0.0,0.0,1,Newark, NJ,Detroit, MI,2018-05-09,2018-05-09 15:25:00,2018-05-09 17:24:00,5,2,2,6,7,1,1,925,1044,15,17,5,Sunny
4623,2019-02-27,UA,N425UA,465,11292,10620,20:24:00,2145.0,81.0,12.0,2157.0,2302.0,4.0,21:55:00,2306.0,71.0,0.0,not cancelled,0.0,91.0,81.0,65.0,455.0,71.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Billings, MT,2019-02-27,2019-02-27 20:24:00,2019-02-27 21:55:00,2,2,1,8,6,0,0,1224,1315,20,21,6,Clear
12624,2019-05-10,WN,N8559Q,1560,14831,12889,20:25:00,2040.0,15.0,9.0,2049.0,2152.0,6.0,21:40:00,2158.0,18.0,0.0,not cancelled,0.0,75.0,78.0,63.0,386.0,0.0,0.0,3.0,0.0,15.0,no first departure,0.0,0.0,0,San Jose, CA,Las Vegas, NV,2019-05-10,2019-05-10 20:25:00,2019-05-10 21:40:00,5,4,2,29,8,0,0,1225,1300,20,21,6,Clear
12006,2018-07-10,CP,N630CZ,5780,11292,14869,17:55:00,1841.0,46.0,17.0,1858.0,1957.0,5.0,19:35:00,2002.0,27.0,0.0,not cancelled,0.0,100.0,81.0,59.0,391.0,27.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Denver, CO,Salt Lake City, UT,2018-07-10,2018-07-10 17:55:00,2018-07-10 19:35:00,7,1,3,1,2,1,1,1075,1175,17,19,5,Sunny
963,2018-08-21,DL,N354NW,1714,13487,14893,17:35:00,1754.0,19.0,14.0,1808.0,1943.0,7.0,19:26:00,1950.0,24.0,0.0,not cancelled,0.0,231.0,236.0,215.0,1517.0,19.0,0.0,5.0,0.0,0.0,no first departure,0.0,0.0,0,Minneapolis, MN,Sacramento, CA,2018-08-21,2018-08-21 17:35:00,2018-08-21 19:26:00,8,1,3,3,1,0,0,1055,1166,17,19,5,Sunny
12839,2019-05-22,AS,N309AS,704,14747,15016,17:55:00,1801.0,6.0,22.0,1823.0,16.0,7.0,23:50:00,23.0,33.0,0.0,not cancelled,0.0,235.0,262.0,233.0,1709.0,6.0,0.0,27.0,0.0,0.0,no first departure,0.0,0.0,0,Seattle, WA,St. Louis, MO,2019-05-22,2019-05-22 17:55:00,2019-05-22 23:50:00,5,2,2,12,5,0,0,1075,1430,17,23,5,Sunny
13690,2019-04-23,B6,N304JB,1237,10721,11433,15:55:00,1627.0,32.0,14.0,1641.0,1819.0,8.0,18:07:00,1827.0,20.0,0.0,not cancelled,0.0,132.0,120.0,98.0,632.0,9.0,0.0,0.0,0.0,11.0,no first departure,0.0,0.0,0,Boston, MA,Detroit, MI,2019-04-23,2019-04-23 15:55:00,2019-04-23 18:07:00,4,1,2,16,13,0,0,955,1087,15,18,5,Cloudy
4733,2018-06-06,WN,N8716B,169,11292,13204,18:00:00,1833.0,33.0,37.0,1910.0,13.0,6.0,23:35:00,19.0,44.0,0.0,not cancelled,0.0,215.0,226.0,183.0,1546.0,0.0,33.0,11.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,Orlando, FL,2018-06-06,2018-06-06 18:00:00,2018-06-06 23:35:00,6,2,3,30,11,0,0,1080,1415,18,23,6,Patchy rain possible
11596,2018-04-27,WN,N8537Z,5781,10721,10693,20:15:00,2156.0,101.0,25.0,2221.0,2340.0,7.0,22:05:00,2347.0,102.0,0.0,not cancelled,0.0,170.0,171.0,139.0,942.0,0.0,0.0,1.0,0.0,101.0,no first departure,0.0,0.0,0,Boston, MA,Nashville, TN,2018-04-27,2018-04-27 20:15:00,2018-04-27 22:05:00,4,4,2,23,7,0,0,1215,1325,20,22,6,Moderate rain
10426,2018-09-19,YV,N82314,6160,13931,12266,06:30:00,849.0,139.0,16.0,905.0,1037.0,7.0,08:42:00,1044.0,122.0,0.0,not cancelled,0.0,192.0,175.0,152.0,1201.0,122.0,0.0,0.0,0.0,0.0,620.0,55.0,55.0,1,Norfolk, VA,Houston, TX,2018-09-19,2018-09-19 06:30:00,2018-09-19 08:42:00,9,2,4,2,1,0,0,390,522,6,8,2,Sunny
13081,2019-05-30,OO,N905SW,5595,15376,14771,10:25:00,1120.0,55.0,22.0,1142.0,1342.0,16.0,13:03:00,1358.0,55.0,0.0,not cancelled,0.0,158.0,158.0,120.0,751.0,0.0,0.0,55.0,0.0,0.0,no first departure,0.0,0.0,1,Tucson, AZ,San Francisco, CA,2019-05-30,2019-05-30 10:25:00,2019-05-30 13:03:00,5,3,2,1,1,0,0,625,783,10,13,3,Sunny
7104,2018-10-19,WN,N8720L,1318,15304,10821,16:50:00,1751.0,61.0,16.0,1807.0,1955.0,4.0,19:05:00,1959.0,54.0,0.0,not cancelled,0.0,135.0,128.0,108.0,842.0,54.0,0.0,0.0,0.0,0.0,1652.0,38.0,38.0,0,Tampa, FL,Baltimore, MD,2018-10-19,2018-10-19 16:50:00,2018-10-19 19:05:00,10,4,4,28,8,0,0,1010,1145,16,19,5,Light rain shower
1158,2018-08-27,OO,N767SK,4776,11433,15370,20:30:00,2104.0,34.0,17.0,2121.0,2207.0,4.0,21:52:00,2211.0,19.0,0.0,not cancelled,0.0,142.0,127.0,106.0,789.0,19.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Detroit, MI,Tulsa, OK,2018-08-27,2018-08-27 20:30:00,2018-08-27 21:52:00,8,0,3,5,3,0,0,1230,1312,20,21,6,Clear
346,2018-01-18,YV,N244LR,5958,11298,14107,18:00:00,1836.0,36.0,33.0,1909.0,2012.0,10.0,19:57:00,2022.0,25.0,0.0,not cancelled,0.0,177.0,166.0,123.0,868.0,0.0,0.0,25.0,0.0,0.0,no first departure,0.0,0.0,1,Dallas/Fort Worth, TX,Phoenix, AZ,2018-01-18,2018-01-18 18:00:00,2018-01-18 19:57:00,1,3,1,8,6,0,0,1080,1197,18,19,6,Clear
13331,2019-04-11,EV,N14977,4144,11618,14576,07:59:00,1207.0,248.0,27.0,1234.0,1321.0,6.0,09:29:00,1327.0,238.0,0.0,not cancelled,0.0,90.0,80.0,47.0,246.0,238.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Newark, NJ,Rochester, NY,2019-04-11,2019-04-11 07:59:00,2019-04-11 09:29:00,4,3,2,2,2,0,0,479,569,7,9,2,Partly cloudy
3120,2018-03-09,DL,N335NW,451,12478,10397,19:25:00,2034.0,69.0,11.0,2045.0,2231.0,6.0,22:19:00,2237.0,18.0,0.0,not cancelled,0.0,174.0,123.0,106.0,760.0,2.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,New York, NY,Atlanta, GA,2018-03-09,2018-03-09 19:25:00,2018-03-09 22:19:00,3,4,2,23,9,0,0,1165,1339,19,22,6,Partly cloudy
13859,2019-03-03,B6,N585JB,1804,14843,12478,19:15:00,2232.0,197.0,13.0,2245.0,122.0,15.0,22:21:00,137.0,196.0,0.0,not cancelled,0.0,246.0,245.0,217.0,1598.0,149.0,0.0,0.0,0.0,47.0,no first departure,0.0,0.0,0,San Juan, PR,New York, NY,2019-03-03,2019-03-03 19:15:00,2019-03-03 22:21:00,3,6,2,1,1,0,0,1155,1341,19,22,6,Clear
7292,2018-10-27,F9,N713FR,1824,14492,13204,21:43:00,2257.0,74.0,15.0,2312.0,35.0,12.0,23:29:00,47.0,78.0,0.0,not cancelled,0.0,106.0,110.0,83.0,534.0,2.0,0.0,4.0,0.0,72.0,no first departure,0.0,0.0,0,Raleigh/Durham, NC,Orlando, FL,2018-10-27,2018-10-27 21:43:00,2018-10-27 23:29:00,10,5,4,1,2,1,1,1303,1409,21,23,7,Patchy rain possible
13096,2019-05-30,WN,N8622A,972,11259,10140,07:15:00,748.0,33.0,10.0,758.0,823.0,4.0,08:10:00,827.0,17.0,0.0,not cancelled,0.0,115.0,99.0,85.0,580.0,17.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas, TX,Albuquerque, NM,2019-05-30,2019-05-30 07:15:00,2019-05-30 08:10:00,5,3,2,15,3,0,0,435,490,7,8,2,Cloudy
13535,2019-04-15,ZW,N427ZW,3949,12323,12264,10:30:00,1217.0,107.0,13.0,1230.0,1320.0,5.0,11:47:00,1325.0,98.0,0.0,not cancelled,0.0,77.0,68.0,50.0,323.0,0.0,0.0,0.0,0.0,98.0,no first departure,0.0,0.0,1,Wilmington, NC,Washington, DC,2019-04-15,2019-04-15 10:30:00,2019-04-15 11:47:00,4,0,2,1,2,1,1,630,707,10,11,3,Sunny
5230,2018-06-27,B6,N961JB,223,12478,12892,08:30:00,830.0,0.0,51.0,921.0,1137.0,19.0,11:33:00,1156.0,23.0,0.0,not cancelled,0.0,363.0,386.0,316.0,2475.0,0.0,0.0,23.0,0.0,0.0,no first departure,0.0,0.0,0,New York, NY,Los Angeles, CA,2018-06-27,2018-06-27 08:30:00,2018-06-27 11:33:00,6,2,3,5,3,0,0,510,693,8,11,2,Partly cloudy
991,2018-08-21,WN,N8600F,409,10821,14027,19:45:00,2024.0,39.0,64.0,2128.0,2334.0,3.0,22:15:00,2337.0,82.0,0.0,not cancelled,0.0,150.0,193.0,126.0,883.0,0.0,0.0,43.0,0.0,39.0,no first departure,0.0,0.0,0,Baltimore, MD,West Palm Beach/Palm Beach, FL,2018-08-21,2018-08-21 19:45:00,2018-08-21 22:15:00,8,1,3,25,6,0,0,1185,1335,19,22,6,Moderate or heavy rain shower
2460,2019-06-14,9E,N8928A,5113,12951,10397,12:35:00,1308.0,33.0,12.0,1320.0,1532.0,11.0,15:19:00,1543.0,24.0,0.0,not cancelled,0.0,104.0,95.0,72.0,503.0,0.0,0.0,0.0,0.0,24.0,no first departure,0.0,0.0,1,Lafayette, LA,Atlanta, GA,2019-06-14,2019-06-14 12:35:00,2019-06-14 15:19:00,6,4,3,1,2,1,1,755,919,12,15,4,Cloudy
4420,2019-02-21,YX,N132HQ,4444,14100,12339,15:16:00,1546.0,30.0,18.0,1604.0,1745.0,7.0,17:28:00,1752.0,24.0,0.0,not cancelled,0.0,132.0,126.0,101.0,588.0,0.0,0.0,0.0,0.0,24.0,no first departure,0.0,0.0,1,Philadelphia, PA,Indianapolis, IN,2019-02-21,2019-02-21 15:16:00,2019-02-21 17:28:00,2,3,1,5,4,0,0,916,1048,15,17,5,Sunny
13809,2019-03-01,AA,N828AW,1999,11057,12323,22:40:00,2304.0,24.0,16.0,2320.0,2354.0,3.0,23:35:00,2357.0,22.0,0.0,not cancelled,0.0,55.0,53.0,34.0,185.0,22.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Charlotte, NC,Wilmington, NC,2019-03-01,2019-03-01 22:40:00,2019-03-01 23:35:00,3,4,2,7,5,0,0,1360,1415,22,23,7,Light rain shower
14701,2019-07-07,UA,N490UA,1139,14771,15304,23:00:00,2257.0,-3.0,64.0,1.0,800.0,5.0,07:14:00,805.0,51.0,0.0,not cancelled,0.0,314.0,368.0,299.0,2393.0,0.0,0.0,51.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Tampa, FL,2019-07-08,2019-07-07 23:00:00,2019-07-08 07:14:00,7,6,3,9,7,0,0,1380,434,23,7,7,Partly cloudy
14433,2019-03-26,WN,N8645A,2540,10599,15304,15:55:00,1727.0,92.0,11.0,1738.0,1943.0,3.0,18:20:00,1946.0,86.0,0.0,not cancelled,0.0,85.0,79.0,65.0,459.0,0.0,0.0,0.0,0.0,86.0,no first departure,0.0,0.0,0,Birmingham, AL,Tampa, FL,2019-03-26,2019-03-26 15:55:00,2019-03-26 18:20:00,3,1,2,12,3,0,0,955,1100,15,18,5,Overcast
13857,2019-03-03,B6,N281JB,1786,14122,10721,15:03:00,1516.0,13.0,35.0,1551.0,1654.0,5.0,16:41:00,1659.0,18.0,0.0,not cancelled,0.0,98.0,103.0,63.0,496.0,0.0,13.0,5.0,0.0,0.0,no first departure,0.0,0.0,0,Pittsburgh, PA,Boston, MA,2019-03-03,2019-03-03 15:03:00,2019-03-03 16:41:00,3,6,2,2,3,0,0,903,1001,15,16,5,Heavy snow
1665,2019-10-27,B6,N656JB,1944,14027,11618,17:00:00,1731.0,31.0,16.0,1747.0,2009.0,13.0,19:54:00,2022.0,28.0,0.0,not cancelled,0.0,174.0,171.0,142.0,1023.0,0.0,0.0,7.0,0.0,21.0,no first departure,0.0,0.0,0,West Palm Beach/Palm Beach, FL,Newark, NJ,2019-10-27,2019-10-27 17:00:00,2019-10-27 19:54:00,10,6,4,6,6,1,1,1020,1194,17,19,5,Sunny
7423,2019-12-04,OO,N727SK,3045,13930,11423,10:00:00,1016.0,16.0,43.0,1059.0,1149.0,4.0,11:31:00,1153.0,22.0,0.0,not cancelled,0.0,91.0,97.0,50.0,299.0,0.0,0.0,6.0,0.0,16.0,no first departure,0.0,0.0,1,Chicago, IL,Des Moines, IA,2019-12-04,2019-12-04 10:00:00,2019-12-04 11:31:00,12,2,1,7,7,0,0,600,691,10,11,3,Partly cloudy
13711,2019-04-23,B6,N354JB,2284,14492,10721,20:50:00,2153.0,63.0,29.0,2222.0,1.0,4.0,22:40:00,5.0,85.0,0.0,not cancelled,0.0,110.0,132.0,99.0,612.0,0.0,0.0,24.0,0.0,61.0,no first departure,0.0,0.0,0,Raleigh/Durham, NC,Boston, MA,2019-04-23,2019-04-23 20:50:00,2019-04-23 22:40:00,4,1,2,2,1,0,0,1250,1360,20,22,6,Patchy light rain with thunder
15037,2019-07-26,C5,N16147,4904,12264,12451,17:05:00,1819.0,74.0,40.0,1859.0,2049.0,5.0,19:30:00,2054.0,84.0,0.0,not cancelled,0.0,145.0,155.0,110.0,630.0,74.0,0.0,10.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,Jacksonville, FL,2019-07-26,2019-07-26 17:05:00,2019-07-26 19:30:00,7,4,3,7,3,0,0,1025,1170,17,19,5,Partly cloudy
